"Date/Time","Lat","Lon","Base"
"7/1/2014 20:56:00",40.7226,-73.9961,"B02512"
"7/1/2014 20:56:00",40.7587,-73.9708,"B02512"
"7/1/2014 20:56:00",40.7219,-73.9971,"B02512"
"7/1/2014 20:59:00",40.6956,-74.1782,"B02512"
"7/1/2014 21:00:00",40.6879,-74.1817,"B02512"
"7/1/2014 21:00:00",40.7419,-73.9745,"B02512"
"7/1/2014 21:01:00",40.7807,-73.9862,"B02512"
"7/1/2014 21:02:00",40.7707,-73.8656,"B02512"
"7/1/2014 21:03:00",40.7246,-73.9924,"B02512"
"7/1/2014 21:04:00",40.7298,-73.9987,"B02512"
"7/1/2014 21:05:00",40.764,-73.9923,"B02512"
"7/1/2014 21:05:00",40.753,-73.9836,"B02512"
"7/1/2014 21:06:00",40.8293,-73.9284,"B02512"
"7/1/2014 21:06:00",40.6949,-74.1773,"B02512"
"7/1/2014 21:08:00",40.7589,-73.9644,"B02512"
"7/1/2014 21:09:00",40.7556,-73.9704,"B02512"
"7/1/2014 21:10:00",40.7637,-73.9761,"B02512"
"7/1/2014 21:11:00",40.6942,-73.9701,"B02512"
"7/1/2014 21:13:00",40.7663,-73.9522,"B02512"
"7/1/2014 21:13:00",40.7632,-73.9774,"B02512"
"7/1/2014 21:13:00",40.7591,-73.97,"B02512"
"7/1/2014 21:13:00",40.7407,-74.0054,"B02512"
"7/1/2014 21:14:00",40.7514,-74.0069,"B02512"
"7/1/2014 21:16:00",40.7192,-73.9934,"B02512"
"7/1/2014 21:20:00",40.6968,-73.8587,"B02512"
"7/1/2014 21:20:00",40.7506,-74.0032,"B02512"
"7/1/2014 21:22:00",40.729,-74.0025,"B02512"
"7/1/2014 21:22:00",40.6949,-74.1778,"B02512"
"7/1/2014 21:23:00",40.7367,-74.0312,"B02512"
"7/1/2014 21:24:00",40.764,-73.9771,"B02512"
"7/1/2014 21:27:00",40.7152,-73.9917,"B02512"
"7/1/2014 21:27:00",40.7313,-74.0101,"B02512"
"7/1/2014 21:27:00",40.754,-73.9882,"B02512"
"7/1/2014 21:28:00",40.7749,-73.959,"B02512"
"7/1/2014 21:28:00",40.6484,-73.7831,"B02512"
"7/1/2014 21:31:00",40.709,-74.0099,"B02512"
"7/1/2014 21:32:00",40.6953,-74.1777,"B02512"
"7/1/2014 21:32:00",40.7594,-73.9814,"B02512"
"7/1/2014 21:33:00",40.7644,-73.9958,"B02512"
"7/1/2014 21:33:00",40.7591,-73.9789,"B02512"
"7/1/2014 21:33:00",40.7384,-73.9836,"B02512"
"7/1/2014 21:34:00",40.7626,-73.9803,"B02512"
"7/1/2014 21:35:00",40.7594,-73.9734,"B02512"
"7/1/2014 21:36:00",40.7304,-74.0047,"B02512"
"7/1/2014 21:36:00",40.7334,-74.0028,"B02512"
"7/1/2014 21:37:00",40.7369,-73.9869,"B02512"
"7/1/2014 21:37:00",40.8789,-73.9148,"B02512"
"7/1/2014 21:42:00",40.7674,-73.9824,"B02512"
"7/1/2014 21:42:00",40.7432,-74.0073,"B02512"
"7/1/2014 21:44:00",40.7358,-73.9942,"B02512"
"7/1/2014 21:46:00",40.7581,-73.9757,"B02512"
"7/1/2014 21:47:00",40.7268,-73.9778,"B02512"
"7/1/2014 21:50:00",40.8308,-73.9269,"B02512"
"7/1/2014 21:51:00",40.7289,-73.9909,"B02512"
"7/1/2014 21:53:00",40.7248,-73.9924,"B02512"
"7/1/2014 21:53:00",40.7381,-73.9894,"B02512"
"7/1/2014 21:53:00",40.7373,-73.9906,"B02512"
"7/1/2014 21:53:00",40.8292,-73.9251,"B02512"
"7/1/2014 21:54:00",40.7553,-73.9834,"B02512"
"7/1/2014 21:55:00",40.7418,-74.0039,"B02512"
"7/1/2014 21:55:00",40.7615,-73.9776,"B02512"
"7/1/2014 21:55:00",40.7458,-74,"B02512"
"7/1/2014 21:56:00",40.7184,-74.0494,"B02512"
"7/1/2014 22:00:00",40.7382,-74.0081,"B02512"
"7/1/2014 22:01:00",40.7556,-73.9767,"B02512"
"7/1/2014 22:02:00",40.6876,-74.0015,"B02512"
"7/1/2014 22:04:00",40.7141,-74.0101,"B02512"
"7/1/2014 22:04:00",40.6449,-73.7821,"B02512"
"7/1/2014 22:08:00",40.7267,-73.995,"B02512"
"7/1/2014 22:08:00",40.7324,-73.9932,"B02512"
"7/1/2014 22:10:00",40.7279,-74.0069,"B02512"
"7/1/2014 22:11:00",40.7198,-73.9948,"B02512"
"7/1/2014 22:13:00",40.7537,-73.996,"B02512"
"7/1/2014 22:15:00",40.763,-73.9693,"B02512"
"7/1/2014 22:17:00",40.7439,-73.9899,"B02512"
"7/1/2014 22:17:00",40.7551,-73.9989,"B02512"
"7/1/2014 22:19:00",40.7218,-73.958,"B02512"
"7/1/2014 22:20:00",40.7294,-74.0037,"B02512"
"7/1/2014 22:20:00",40.742,-74.0047,"B02512"
"7/1/2014 22:21:00",40.7218,-73.9893,"B02512"
"7/1/2014 22:21:00",40.7546,-73.9712,"B02512"
"7/1/2014 22:22:00",40.7421,-74.0041,"B02512"
"7/1/2014 22:24:00",40.7176,-73.9544,"B02512"
"7/1/2014 22:27:00",40.6947,-74.1778,"B02512"
"7/1/2014 22:27:00",40.772,-73.9829,"B02512"
"7/1/2014 22:28:00",40.7813,-73.9798,"B02512"
"7/1/2014 22:28:00",40.7433,-74.0074,"B02512"
"7/1/2014 22:28:00",40.7226,-73.9951,"B02512"
"7/1/2014 22:29:00",40.7663,-73.9625,"B02512"
"7/1/2014 22:31:00",40.7375,-73.9914,"B02512"
"7/1/2014 22:32:00",40.7197,-73.9872,"B02512"
"7/1/2014 22:34:00",40.7259,-73.995,"B02512"
"7/1/2014 22:36:00",40.7673,-73.981,"B02512"
"7/1/2014 22:39:00",40.7876,-73.9749,"B02512"
"7/1/2014 22:44:00",40.763,-73.9688,"B02512"
"7/1/2014 22:44:00",40.7737,-73.8724,"B02512"
"7/1/2014 22:45:00",40.7223,-74.0114,"B02512"
"7/1/2014 22:50:00",40.7676,-73.9619,"B02512"
"7/1/2014 22:52:00",40.6979,-73.9746,"B02512"
"7/1/2014 22:57:00",40.7308,-74.0007,"B02512"
"7/1/2014 23:03:00",40.7326,-73.9873,"B02512"
"7/1/2014 23:09:00",40.7281,-74,"B02512"
"7/1/2014 23:10:00",40.7346,-74.0012,"B02512"
"7/1/2014 23:10:00",40.7248,-73.9945,"B02512"
"7/1/2014 23:19:00",40.7652,-73.9837,"B02512"
"7/1/2014 23:21:00",40.7329,-74.0065,"B02512"
"7/1/2014 23:23:00",40.7302,-74.0003,"B02512"
"7/1/2014 23:23:00",40.7376,-73.9896,"B02512"
"7/1/2014 23:28:00",40.7652,-73.9814,"B02512"
"7/1/2014 23:29:00",40.7325,-73.9992,"B02512"
"7/1/2014 23:40:00",40.7237,-73.9851,"B02512"
"7/1/2014 23:41:00",40.6949,-74.1779,"B02512"
"7/1/2014 23:50:00",40.5066,-74.3951,"B02512"
"7/1/2014 23:57:00",40.7409,-73.9934,"B02512"
"7/1/2014 23:57:00",40.7409,-73.9934,"B02512"
